config,seed,lam1,lam2,tau_hat,se_naive,denom_per_n,pred_mse_y
abl_nocrossfit_c2,540000,0.0001,0.0001,0.9553383273446618,0.04532946581657695,1.8329961721954207e-10,1.673086261338514e-09
abl_nocrossfit_c2,540000,0.0001,0.00026366508987303583,0.3623608872990916,0.01719358453336531,1.2740610731054724e-09,1.673086261338514e-09
abl_nocrossfit_c2,540000,0.0001,0.0006951927961775605,0.1374629113214365,0.006522516298008328,8.853065175527113e-09,1.673086261338514e-09
abl_nocrossfit_c2,540000,0.0001,0.0018329807108324356,0.052166066145957916,0.0024753103460818456,6.147054727750325e-08,1.673086261338514e-09
abl_nocrossfit_c2,540000,0.0001,0.004832930238571752,0.019815587898062825,0.0009403295418280092,4.2596365173880315e-07,1.673086261338514e-09
abl_nocrossfit_c2,540000,0.0001,0.012742749857031334,0.007545981829107754,0.00035815632847459924,2.936325431719801e-06,1.673086261338514e-09
abl_nocrossfit_c2,540000,0.0001,0.03359818286283781,0.0028923138404711285,0.00013734944999226235,1.9968271492830312e-05,1.673086261338514e-09
abl_nocrossfit_c2,540000,0.0001,0.08858667904100823,0.001126850287219022,5.3587505725215246e-05,0.0001312169828727795,1.673086261338514e-09
abl_nocrossfit_c2,540000,0.0001,0.23357214690901212,0.0004561452985699365,2.1779357994745315e-05,0.0007950111173894726,1.673086261338514e-09
abl_nocrossfit_c2,540000,0.0001,0.615848211066026,0.00019944668498347355,9.632390092288553e-06,0.004073493382492271,1.673086261338514e-09
abl_nocrossfit_c2,540000,0.0001,1.623776739188721,9.830010611197776e-05,4.887826133444681e-06,0.015907111807795377,1.673086261338514e-09
abl_nocrossfit_c2,540000,0.0001,4.281332398719396,5.54540228864725e-05,2.9209458581816525e-06,0.04499263153787571,1.673086261338514e-09
abl_nocrossfit_c2,540000,0.0001,11.288378916846883,3.550248824016819e-05,2.029264942093925e-06,0.09439742082445116,1.673086261338514e-09
abl_nocrossfit_c2,540000,0.0001,29.763514416313132,2.5969608039921965e-05,1.6060038048221056e-06,0.15228904408661612,1.673086261338514e-09
abl_nocrossfit_c2,540000,0.0001,78.47599703514607,2.1730547107573726e-05,1.4148141740675866e-06,0.19741407826336088,1.673086261338514e-09
abl_nocrossfit_c2,540000,0.0001,206.913808111479,1.999314328049181e-05,1.3351233091481542e-06,0.22229634682111898,1.673086261338514e-09
abl_nocrossfit_c2,540000,0.0001,545.5594781168514,1.9312718291746212e-05,1.3036152862147934e-06,0.23343543316539855,1.673086261338514e-09
abl_nocrossfit_c2,540000,0.0001,1438.44988828766,1.9051403036570654e-05,1.291463545835634e-06,0.23795402042233407,1.673086261338514e-09
abl_nocrossfit_c2,540000,0.0001,3792.690190732246,1.8951817864165083e-05,1.2868247343625676e-06,0.23971327368538276,1.673086261338514e-09
abl_nocrossfit_c2,540000,0.0001,10000.0,1.8913979294238834e-05,1.2850609994882028e-06,0.24038723712256482,1.673086261338514e-09
abl_nocrossfit_c2,540000,0.00026366508987303583,0.0001,2.5186626569337403,0.11950697160840412,1.8329961721954207e-10,1.1629034136398502e-08
abl_nocrossfit_c2,540000,0.00026366508987303583,0.00026366508987303583,0.9553315412266841,0.04532930581225174,1.2740610731054724e-09,1.1629034136398502e-08
abl_nocrossfit_c2,540000,0.00026366508987303583,0.0006951927961775605,0.36240847204822463,0.017196014898682378,8.853065175527113e-09,1.1629034136398502e-08
abl_nocrossfit_c2,540000,0.00026366508987303583,0.0018329807108324356,0.13753109370441563,0.006525928275544531,6.147054727750325e-08,1.1629034136398502e-08
abl_nocrossfit_c2,540000,0.00026366508987303583,0.004832930238571752,0.052241998643653025,0.002479092423654504,4.2596365173880315e-07,1.1629034136398502e-08
abl_nocrossfit_c2,540000,0.00026366508987303583,0.012742749857031334,0.019894297618827186,0.0009442462384279104,2.936325431719801e-06,1.1629034136398502e-08
abl_nocrossfit_c2,540000,0.00026366508987303583,0.03359818286283781,0.0076253250112373406,0.00036210919169841224,1.9968271492830312e-05,1.1629034136398502e-08
abl_nocrossfit_c2,540000,0.00026366508987303583,0.08858667904100823,0.0029708408429902824,0.00014127852195392021,0.0001312169828727795,1.1629034136398502e-08
abl_nocrossfit_c2,540000,0.00026366508987303583,0.23357214690901212,0.00120258810687502,5.741926316680675e-05,0.0007950111173894726,1.1629034136398502e-08
abl_nocrossfit_c2,540000,0.00026366508987303583,0.615848211066026,0.0005258255247971536,2.539489866317967e-05,0.004073493382492271,1.1629034136398502e-08
abl_nocrossfit_c2,540000,0.00026366508987303583,1.623776739188721,0.0002591616831609373,1.2886292516134406e-05,0.015907111807795377,1.1629034136398502e-08
abl_nocrossfit_c2,540000,0.00026366508987303583,4.281332398719396,0.00014620169426675004,7.700794957798656e-06,0.04499263153787571,1.1629034136398502e-08
abl_nocrossfit_c2,540000,0.00026366508987303583,11.288378916846883,9.360102016873817e-05,5.349962148971555e-06,0.09439742082445116,1.1629034136398502e-08
abl_nocrossfit_c2,540000,0.00026366508987303583,29.763514416313132,6.846820529047183e-05,4.234074678063235e-06,0.15228904408661612,1.1629034136398502e-08
abl_nocrossfit_c2,540000,0.00026366508987303583,78.47599703514607,5.7292158591421747e-05,3.730021695877424e-06,0.19741407826336088,1.1629034136398502e-08
abl_nocrossfit_c2,540000,0.00026366508987303583,206.913808111479,5.2711581858488824e-05,3.519924461530319e-06,0.22229634682111898,1.1629034136398502e-08
abl_nocrossfit_c2,540000,0.00026366508987303583,545.5594781168514,5.091767447780249e-05,3.4368566196217107e-06,0.23343543316539855,1.1629034136398502e-08
abl_nocrossfit_c2,540000,0.00026366508987303583,1438.44988828766,5.022872928104945e-05,3.4048197370070883e-06,0.23795402042233407,1.1629034136398502e-08
abl_nocrossfit_c2,540000,0.00026366508987303583,3792.690190732246,4.996617769210008e-05,3.3925899614272763e-06,0.23971327368538276,1.1629034136398502e-08
abl_nocrossfit_c2,540000,0.00026366508987303583,10000.0,4.9866418090027334e-05,3.3879400458675185e-06,0.24038723712256482,1.1629034136398502e-08
abl_nocrossfit_c2,540000,0.0006951927961775605,0.0001,6.639228884372335,0.31502168863570656,1.8329961721954207e-10,8.080498575600609e-08
abl_nocrossfit_c2,540000,0.0006951927961775605,0.00026366508987303583,2.518266895465886,0.1194885475106354,1.2740610731054724e-09,8.080498575600609e-08
abl_nocrossfit_c2,540000,0.0006951927961775605,0.0006951927961775605,0.9553136567816584,0.04532888390470787,8.853065175527113e-09,8.080498575600609e-08
abl_nocrossfit_c2,540000,0.0006951927961775605,0.0018329807108324356,0.3625338425702553,0.017202418463855746,6.147054727750325e-08,8.080498575600609e-08
abl_nocrossfit_c2,540000,0.0006951927961775605,0.004832930238571752,0.1377106331540045,0.006534914744991812,4.2596365173880315e-07,8.080498575600609e-08
abl_nocrossfit_c2,540000,0.0006951927961775605,0.012742749857031334,0.05244165525649082,0.0024890433560949567,2.936325431719801e-06,8.080498575600609e-08
abl_nocrossfit_c2,540000,0.0006951927961775605,0.03359818286283781,0.020100477337494347,0.000954523712120299,1.9968271492830312e-05,8.080498575600609e-08
abl_nocrossfit_c2,540000,0.0006951927961775605,0.08858667904100823,0.007831194042739692,0.00037241164325847856,0.0001312169828727795,8.080498575600609e-08
abl_nocrossfit_c2,540000,0.0006951927961775605,0.23357214690901212,0.0031700558573554733,0.00015135771730132464,0.0007950111173894726,8.080498575600609e-08
abl_nocrossfit_c2,540000,0.0006951927961775605,0.615848211066026,0.001386100369898012,6.694114289851973e-05,0.004073493382492271,8.080498575600609e-08
abl_nocrossfit_c2,540000,0.0006951927961775605,1.623776739188721,0.0006831703084968234,3.396832527447387e-05,0.015907111807795377,8.080498575600609e-08
abl_nocrossfit_c2,540000,0.0006951927961775605,4.281332398719396,0.00038540496023204085,2.0299307670315704e-05,0.04499263153787571,8.080498575600609e-08
abl_nocrossfit_c2,540000,0.0006951927961775605,11.288378916846883,0.0002467470181252485,1.4102500455195929e-05,0.09439742082445116,8.080498575600609e-08
abl_nocrossfit_c2,540000,0.0006951927961775605,29.763514416313132,0.00018049489068084026,1.1161020140286424e-05,0.15228904408661612,8.080498575600609e-08
abl_nocrossfit_c2,540000,0.0006951927961775605,78.47599703514607,0.00015103365258137527,9.832337286071348e-06,0.19741407826336088,8.080498575600609e-08
abl_nocrossfit_c2,540000,0.0006951927961775605,206.913808111479,0.000138958707505889,9.278521511060753e-06,0.22229634682111898,8.080498575600609e-08
abl_nocrossfit_c2,540000,0.0006951927961775605,545.5594781168514,0.00013422974357980825,9.059554918193859e-06,0.23343543316539855,8.080498575600609e-08
abl_nocrossfit_c2,540000,0.0006951927961775605,1438.44988828766,0.00013241359632482446,8.975105791228857e-06,0.23795402042233407,8.080498575600609e-08
abl_nocrossfit_c2,540000,0.0006951927961775605,3792.690190732246,0.00013172147666193037,8.94286813980831e-06,0.23971327368538276,8.080498575600609e-08
abl_nocrossfit_c2,540000,0.0006951927961775605,10000.0,0.00013145849752001446,8.930610976536136e-06,0.24038723712256482,8.080498575600609e-08
abl_nocrossfit_c2,540000,0.0018329807108324356,0.0001,17.494180751300476,0.8300711474067431,1.8329961721954207e-10,5.610326102603275e-07
abl_nocrossfit_c2,540000,0.0018329807108324356,0.00026366508987303583,6.635562278865698,0.3148481491533185,1.2740610731054724e-09,5.610326102603275e-07
